#Default

; FreeSpace2.fc2

1543, "Then they must know this mission is suicide."

1544, "Your performance was less than satisfactory, pilot. The Thebes will be in system momentarily to secure the node. Rearm and repair quickly. More enemy warships are inbound. Gamma wing deployed."

1545, "Excellent work, pilots. We have destroyed the Beleth. Secure the area and return to base. We need you in the Capella system."

1546, "Excellent work, pilots. Return to base pronto. We need you in the Capella system."

1547, "Good work."

1548, "Return to base, pilots. We need you to assist the Colossus in the Capella system."

1549, "The Phoenicia will hold back the Sathanas until you complete your objectives."

1550, "We have neutralized the first beam cannon!"

1551, "Good work. The Demon has only one beam turret operational."

1552, "We've destroyed the last of the main guns. Excellent job. Concentrate now on the anti-fighter beams and flak cannons."

1553, "The Sathanas is engaging its subspace drives. All units, get out of the way now!"

1554, "You failed this mission, pilot. The Sathanas will be at full strength when it confronts the Colossus. "

1555, "The Beleth has entered the Capella system! We have a massacre on our hands, pilot! Your incompetence has endangered millions of innocent lives! Return to base!"

1556, "The forward flak cannons are down. Good work."

1557, "The Beleth is engaging its jump drive! All units, stand clear!"

; sm3-02.fs2

1558, "High Noon"

1559, "The Colossus and the Sathanas face off in the Capella system."

1561, "The $h Sathanas has entered the $b Capella system and engaged the $f Colossus$|. Your exceptional performance in $b Gamma $b Draconis has significantly improved the odds for the Alliance. We are deploying your wing to provide bomber support for the $f Colossus$|. Eliminate any target of opportunity, but do not take unnecessary risks."

1562, "With the destruction of the SJ Sathanas, Allied Command has declared a decisive victory. In the months ahead, we will isolate and eradicate the remnants of the Shivan fleet. This operation could not have succeeded without your intervention, pilot. By neutralizing the forward beam cannons of the Sathanas, you gave the Colossus the advantage it required to win the battle.

For your outstanding record of service, you are hereby awarded the Nebula Campaign Victory Star. This medal recognizes your contributions to our mission of exploration and containment, from your first engagement in Gamma Draconis to our victory in the Capella system. Most notably, we commend you for three successful sorties against the Shivan Juggernaut Sathanas. Congratulations, Terran."

1563, "With the destruction of the SJ Sathanas, Allied Command has declared a decisive victory. In the months ahead, we will isolate and eradicate the remnants of the Shivan fleet. The outcome of this operation would have been more favorable had you completed your objectives. Though the Colossus won the engagement, neutralizing the Juggernaut's forward beam cannons would have reduced the damage it sustained. "

1564, "The GTVA Colossus, the largest Terran-Vasudan warship ever constructed, over twenty years in the making, has been destroyed. Thirty thousand perished in the Juggernaut's attack, and millions more are in jeopardy. Though you neutralized the four beam cannons, you completed your objectives too late. "

1565, "The GTVA Colossus, the largest Terran-Vasudan warship ever constructed, over twenty years in the making, has been destroyed. Thirty thousand perished in the Juggernaut's attack, and millions more are in jeopardy. You failed to neutralize the forward beam cannons, pilot, and now we will all pay the price of that failure."

1566, "Destroy Beams"

1567, "Destroy Sathanas forward beam cannon 1"

1568, "Destroy Sathanas forward beam cannon 2"

1569, "Destroy Sathanas forward beam cannon 3"

1570, "Destroy Sathanas forward beam cannon 4"

1571, "Help the Colossus neutralize the Sathanas"

1572, "Well done, secure the area and our work here will finished."

1573, "Colossus here. We have sustained moderate damage. Hull breach on forward decks 140 through 200. Damage control reports auxiliary systems compromised."

1574, "Command, this is the Colossus. Hull integrity dropping. Multiple systems approaching critical. Casualty rate escalating."

1575, "Colossus here! Our hull will not sustain another salvo! We must withdraw immediately, Command!"

1576, "We've lost the Colossus! Abort mission, Alpha. Return to base. "

1577, "You have two forward beam cannons to neutralize. Acquire your target and engage!"

1578, "You have only one forward beam cannon to neutralize. Acquire your target and engage!"

1579, "Listen up, Alpha. Eliminate targets of opportunity, but be careful. It's all up to the Colossus now."

1580, "The Sathanas is going down! All units, stand clear!"

1581, "Colossus, the Juggernaut has sustained only moderate damage. You need to direct more energy through your main guns!"

1582, "We're having difficulty stabilizing the power grid, Command. Shutting down non-essential systems."

1583, "More firepower, Colossus! The hull integrity of the Sathanas has fallen below fifty percent. "

1584, "Heat sinks were not made for this kind of abuse, Command! We'll melt down our cannons if we push any harder."

1585, "We're almost there, Colossus! Target has gone critical! The war must end here and now!"

1586, "Secondary and Tertiary reactors are down! Fire control is on the verge of redline! We're giving it all we got!"

1587, "One cannon left! We are running out of time, Alpha! "

1588, "All cannons are down! Repeat! All cannons are down!  Eliminate targets of opportunity, but be careful. It's all up to the Colossus now."

1589, "You completed your mission too late, pilot. The battle has been lost. Return to base."

1591, "We have eliminated Cancer wing."

; SM3-03.fs2

1592, "Return to Babel"

1593, "The 203rd must capture the NTF Iceni, Admiral Bosch's command ship."

1594, "Colossus Triumphant

At 0345 hours, the $f GTVA $f Colossus destroyed the Shivan juggernaut $h Sathanas near the $b Gamma $b Draconis jump node in $b Capella$|. This victory proves without a doubt our technological superiority over our $y Great $y War nemesis. For the second time, the Alliance defeated a species which has annihilated entire civilizations across this galaxy. 

With the $f Colossus, we will have nothing more to fear."

1595, "Damage Control

We still have much to accomplish, however. The $h Sathanas inflicted moderate damage against the $f Colossus, though its systems remain 80% operational. Terran and Vasudan engineers anticipate it will take several months to fully repair the warship's hull. Until we completely secure the nebula, our evacuation of $b Capella's civilian population will proceed as planned."

1596, "Chasing the Iceni

With the immediate Shivan threat neutralized, we must now focus on capturing $w Admiral $w Bosch$|. Recon units are scouring the nebula for any sign of his command ship. The $f Psamtik will lead a task force assigned to recover the $h Iceni once its position has been determined.

Command has disclosed new information concerning the $h NTF's secret agenda."

1597, "ETAK

We now know that $w Admiral $w Bosch has developed a Shivan communication technology that transmits and modulates quantum pulses. $w Bosch secretly resurrected a defunct GTI project involving captured Shivan specimen, terminated after the GTI's $y Hades rebellion in 2335. $w Bosch referred to his project as $b ETAK, short for Etamnanki, the tower that may have inspired the story of Babel."

1598, "Stealing History

Through a rigorous study of $y Ancient archeology, $w Bosch learned the location of the $y Knossos subspace device, the portal to the region of the galaxy where the $y Ancients first encountered the Shivans. His genocidal war was a smoke screen to cover his plunder of $y Ancient sites in Vasudan systems. In $b Deneb, he learned how to activate the portal and deployed the $h Trinity to power up the device."

1599, "An Infernal Pact

Integral to $h Bosch's vision of Neo-Terra was an alliance with the Shivans upon their return to our systems. When $w Bosch realized his regime was on the brink of collapse, he ordered his forces into the nebula to make contact with the enemy. Interrogation of rebel prisoners reveals that only $w Bosch's immediate subordinates had access to the $b ETAK project. No further details are available at your level of clearance."

1600, "Circe

You are now authorized to use the $y GTW-19 $y Circe$|. Derived from advanced EM weaponry, the $y Circe disrupts shield systems by directing a barrage of fluctuating EM harmonics on the target. This energy is completely ineffective against armor plating or insulated subsystems. For this reason, the $y Circe is best paired with a weapon such as the $y Maxim or the $y Prometheus, which inflict heavy hull damage."

1601, "Reconnaissance has located the $h NTF $h Iceni$|. $w Bosch has made contact with the Shivans a second time. An $y Azrael$|-class transport is currently docked with the vessel. A second transport appears to be waiting nearby. We do not know if the Shivans are boarding the $h Iceni, or if $w Bosch and his followers are boarding the transports."

1602, "Our objective is to capture the $h Iceni and the $b ETAK technology. Two Shivan cruisers are guarding the vessel, the $h Azmedaj and the $h Sammael. Once the cruisers have been destroyed, we will deploy a Special Forces unit to board and secure the rebel command ship. Your second objective will be to defend our transport, the $f GTT $f Qeb$|."

1603, "To our knowledge, the $h Iceni holds the only example of the $b ETAK technology in existence. $w Bosch took extraordinary measures to destroy all evidence of his research. If we fail, we have little hope of rebuilding the device. Command has absolute faith in your ability to succeed in this endeavor."

1604, "Our transport failed to dock with the Iceni. The NTF survivors and our boarding party are now dead, and we lost the communication technology. All evidence of Bosch's ETAK project has been destroyed. 

I regret to inform you that your participation in the officer exchange program has been terminated by order of Vasudan Tactical Command. I petitioned in your favor but to no avail. You faced overwhelming odds, and many of our own Vasudan pilots died in the struggle. However, Command failed to anticipate the intensity of the Shivan attack. 

You must not blame yourself, pilot. You are, after all, only human."

1605, "Use your squadmates to cover multiple objectives."

1606, "The GVT Qeb rescued the survivors of the Iceni and retrieved the specifications for Bosch's ETAK device. 

Command has classified these materials Level Omega, accessible only by persons specially authorized by the GTVA Security Council. Be advised that divulging any information regarding this operation is punishable under the GTVA Security Act, Antares Convention, Section 15-5-7.

We arrived too late to stop the Azrael transport carrying Admiral Bosch and his immediate subordinates. Our questioning of the survivors reveals the encounter had been violent. The motives of the Shivans cannot be determined, though it seems Bosch's experiment attracted their attention. Reconnaissance is now searching for the Shivan transport.

Against overwhelming odds, you destroyed the Shivan cruisers, protected the Iceni, and escorted the transport safely home. It is indeed an honor to serve with a pilot of your caliber."

1607, "The Shivans destroyed the GVT Qeb while the transport was still docked with the Iceni. The NTF survivors and our boarding party are now dead, and all evidence of Bosch's ETAK project has been destroyed. 

I regret to inform you that your participation in the officer exchange program has been terminated by order of Vasudan Tactical Command. I petitioned in your favor but to no avail. You faced overwhelming odds, and many of our own Vasudan pilots died in the struggle. However, Command failed to anticipate the intensity of the Shivan attack. 

You must not blame yourself, pilot. You are, after all, only human."

1608, "We were almost there, pilot. Our transport was mere seconds away from jumping to safety. The NTF survivors and our boarding party are now dead, and all evidence of Bosch's ETAK project has been destroyed. 

I regret to inform you that your participation in the officer exchange program has been terminated by order of Vasudan Tactical Command. I petitioned in your favor but to no avail. You faced overwhelming odds, and many of our own Vasudan pilots died in the struggle. However, Command failed to anticipate the intensity of the Shivan attack. 

You must not blame yourself, pilot. You are, after all, only human."

1609, "Our transport failed to dock with the Iceni, and we lost the ETAK technology. All evidence of Bosch's research has been destroyed. 

I regret to inform you that your participation in the officer exchange program has been terminated by order of Vasudan Tactical Command. I petitioned in your favor but to no avail. You faced overwhelming odds, and many of our own Vasudan pilots died in the struggle. However, Command failed to anticipate the intensity of the Shivan attack. 

You must not blame yourself, pilot. You are, after all, only human."

1610, "Survivors"

1611, "Destroy Cruisers"

1612, "Capture the Iceni and the ETAK technology"

1613, "Destroy the Sammael"

1614, "Destroy the Azmedaj"

1615, "The Shivans are attacking the command ship! Changing IFF status to friendly. Defend the Iceni, pilots. We must retrieve that technology!"

1616, "Get out of there, pilots! Stand clear of the Iceni! Self-destruction is imminent!"

1617, "I am now reading the Iceni at 1200 meters. The Azrael is docked with the command ship. The first Shivan transport has departed, Command."

1618, "Both cruisers are down. We are sending in the boarding party."

1619, "Cain class cruiser has been destroyed."

1620, "The Sammael has been destroyed."

1621, "The Iceni has been destroyed.  Return to base."

1622, "I have detected hostile fighters. Iceni is not yet on sensors."

1623, "Shivan cruisers now in range."

1624, "Destroy the cruisers, pilots. We must secure the area before we send in the boarding party."

1625, "The Azrael has departed. We had no chance of stopping the transport, Command."

1626, "A wing of Nephilim bombers is heading for the Iceni! Stop them before they launch their warheads!"

1627, "Aquarius wing is down!"

1628, "Cancer wing has arrived. We've got three Nahema bombers closing in. Intercept and destroy!"

1629, "We have nullified Cancer wing."

1630, "We have destroyed the Azrael."

1631, "The GVT Qeb has entered the field of engagement. Escort the transport until it docks with the Iceni."

1632, "This is the GVT Qeb. We are now in position. Commencing docking sequence."

1633, "Qeb here. Docking point secure. Iceni, stand by for boarding."

1634, "This is Victor 3. We've entered a slaughterhouse, Command. Casualty rate in the thousands. Shivan bodies are among the dead. Proceeding now to deck seven."

1635, "All survivors are now on board the transport. We have the specifications. Undocking now."

1636, "This is the Qeb. Now making the jump to subspace."

1637, "Mission accomplished, pilots. You are authorized to return to base."

1638, "This is Lt. Rusk, NTF Iceni! We need immediate extraction! Please assist!"

1639, "What's your status, Iceni?"

1640, "The Shivans boarded us! They killed everyone!  I've got thirty-three survivors on deck seven. There's got to be more below."

1641, "Where's Admiral Bosch?"

1642, "They took him away, with Gibson and Sarno and about a dozen others. You've got to get us out of here NOW!"

1643, "Is the communication technology on board?"

1644, "Listen to me! Bosch initiated the self-destruct sequence! We have only a few minutes left!"

1645, "Transmit the specifications of the ETAK device now, Iceni."

1646, "No can do. You get us out alive, Command, I'll get you those specs! You understand?"

1647, "Acknowledged. Now deploying GVT Qeb. Stand by."

1648, "Our fighters must eliminate these cruisers first, Iceni. Stand by."

1649, "I'm telling you there's no time, Command! Get us out of here now!"

1650, "Hull integrity has fallen below critical! We're gonna die out here, Command! Get us some fighter cover!"

1651, "Iceni, we've lost the GVT Qeb. We're deploying a second transport."

1652, "Self-destruct in thirty seconds, Command! You're out of time."

1653, "Transmit the specs, Lieutenant. This is your last chance to redeem yourself."

1654, "Sorry, Command. We're taking that secret to hell with us. Believe me. You don't want to know. Rusk out."

1655, "The Azrael has undocked with the Iceni. The vessel is preparing to engage its subspace drive."

1656, "We've lost the transport! Repeat! We've lost the transport!"

; SM3-04.fs2

1657, "Straight, No Chaser"

1658, "The 203rd pursues the Shivan Azrael transport to an uncharted region of the nebula."

1659, "At 1640 hours, reconnaissance detected the Shivan transport carrying $w Admiral $w Bosch and his subordinates deep within a Shivan-controlled zone of the nebula. A wing of $h Maras repelled our recon unit, but we now have an approximate location. $f Alpha and $f Beta, your mission is to find and disable the $h Azrael transport."

1660, "The attack must be executed quickly, before the transport escapes. Once its engines are disabled, defend the transport until the recovery team arrives on $f Lambda $f 1$|. They will dock with the $h Azrael and haul the vessel back to $b Gamma $b Draconis$|. $f Lambda $f 2 will be standing by in case $f Lambda $f 1 should fail."

1661, "Capturing $w Bosch and his lieutenants is of the utmost importance. We do not know if they are alive or dead, or what the Shivans intend to do with them."

1662, "Welcome to the GVD Memphis, Terran. The annihilation of the Psamtik and the thousands on board is a tragedy for all Vasudans. A people birthed in sorrow will die in sorrow, as the old proverb goes. The discovery of the second Knossos portal was of extraordinary significance, but there will be no expedition.

Allied forces have sighted multiple Sathanas-class juggernauts converging on our positions throughout the nebular theater. We stand on the brink of a new Shivan resurgence, and our systems are once again in jeopardy. 

For the second time, Command has ordered a full retreat of all allied vessels from the nebula. We will withdraw immediately to the Capella system, where we will mount our defense. However, not even the Colossus has the firepower to repel a juggernaut fleet.

With the disappearance of the Azrael, and the extreme secrecy surrounding the Alliance's handling of the ETAK project, it could be many years before we learn what happened out here."

1663, "Destroy Dahaka"

1664, "Destroy Sephiroth"

1665, "Intercept and capture Azrael transport"

1666, "Secure the area"

1667, "Destroy the Dahaka"

1668, "Destroy the Sephiroth"

1669, "Wait! I am detecting a large object on sensors! Acquiring visual confirmation now!"

1670, "Command, we are detecting an incoming jump signature through the subspace portal. "

1671, "This is the GVD Psamtik! We have emerged 9,000 meters from the subspace portal!"

1672, "Command, we are under attack!"

1673, "We are reading hostile indicators on radar. Unable to acquire lock."

1674, "Maintain your current heading. Recon tracked the Azrael to that position. It must be somewhere nearby."

1675, "Command, we have encountered a second subspace portal!"

1676, "Say again, pilot? Another subspace portal?"

1677, "Affirmative. The device has been activated."

1678, "Can you locate the Azrael?"

1679, "Negative. There is no sign of the Shivan transport."

1680, "All units, secure the area! Nullify all enemy ships! We have a new objective! We must seize control of this portal!"

1681, "We are picking up a Cain-class cruiser on sensors, the SC Dahaka!"

1682, "Well done. We have neutralized the Dahaka!"

1683, "A Rakshasa-class cruiser has come within sensor range! Designation Sephiroth!"

1684, "Good work, pilots. We have taken down the Sephiroth!"

1685, "All units, stand by for mission brief. We are deploying the Psamtik."

1686, "9,000 meters? You're way off course, Psamtik! What happened?"

1687, "The subspace field generated by the portal appears to have interfered with our transit."

1688, "Pilots, head directly for the Psamtik. We need time to get the ship into position."

1689, "The Psamtik will spearhead our exploration of the region beyond the portal. You will escort the Psamtik until we deploy our expeditionary force."

1690, "All units, defend the Psamtik! Do not allow the Shivan attack to build momentum!"

1691, "What is it, Psamtik? Can you identify?"

1692, "Affirmative! Sathanas configuration! Repeat! Sathanas configuration!"

1693, "That's impossible, Psamtik!"

1694, "The Sathanas has opened fire! We are sustaining massive hull damage!"

1695, "Psamtik, get out of there! Now! We're pulling you out!"

1696, "Jump drive inoperative! All systems compromised! Catastrophic hull failure imminent!"

1697, "Psamtik, do you copy? Come in, Psamtik! This is Allied Command! Do you read me?"

1698, "Pilots, you will jump to the GVD Memphis. Your nav computer has the coordinates. Return to base!"

1699, "Jump out immediately, pilot. We are in full retreat. Allied Command, out."

1700, "Reinforcements are standing by to assist. Call them in at your discretion!"

; SM3-05.fs2

1701, "Argonautica"

1702, "Alpha wing of the 203rd must defend the GTD Aquitaine as it repairs its engines near the Gamma Draconis jump node in the nebula."

1703, "At 3320 Vasudan Galactic Time, we received a distress signal from the $f GTD $f Aquitaine$|. The destroyer came under attack 4,000 meters from the $b Gamma $b Draconis jump node. The $h SC $h Urobach and its fighter escort incapacitated the $f Aquitaine's engines and fighterbay."

1704, "$w Admiral $w Petrarch reports that his gunners destroyed the $h Urobach and all but one of the fighter wings. With the entire Shivan armada now heading for Terran-Vasudan space, we must get the $f Aquitaine out as soon as possible. Your mission is to defend the $f Aquitaine until its propulsion systems are restored."

1705, "A damage control team is currently en route from $b Gamma $b Draconis$|. The $f GTC $f Agrippa, an $y Aeolus$|-class warship, escorts the $f Argo transport carrying the team and the components needed for the repair. When the $f Argo arrives, your objective will be to ensure it docks safely with the damaged destroyer."

1706, "The $f Aquitaine's Engineering Officer estimates that once the damage control team arrives with the required materials, the repair will be accomplished in a matter of minutes. However, this provides the Shivans sufficient time to launch additional wings and threaten the $f Aquitaine$|."

1707, "With sorrow, we remember the 10,000 officers and crew of the GTD Aquitaine. They fought courageously and died with valor. 

Your next assignment would have been on board the Aquitaine, leading the 70th Blue Lions squadron. However, with these recent developments, you have been reassigned to fly support for the 12th Fleet in the remote Wolf 359 system. 

Your transport departs at 0150."

1708, "Stay close to the Aquitaine. Use its defenses to your advantage."

1709, "Because of your actions, the GTD Aquitaine safely reached the Gamma Draconis system. The damage to the vessel's fighterbay and targeting system is now being repaired. 

Vasudan Tactical Command has informed us you are to be transferred immediately to the GTD Aquitaine for your next assignment. You will serve as leader of the elite 70th Blue Lions. However, you have also received an urgent transmission from Special Operations Command. Your talents are in demand, pilot. 

For your exceptional service to the crown of Emperor Khonsu II, Heir of the Dynasty of Ten Thousand Years, you are hereby inducted into the Imperial Order of Vasuda. Rarely is this honor conferred upon those of your species. Congratulations, Terran."

1710, "Your sighting of the Shivan juggernaut has provided Intelligence with valuable information regarding the potential strength and movements of the enemy fleet."

1711, "Repair Crew"

1712, "Destroy Abaddon"

1713, "Defend the Aquitaine until it safely departs the nebula"

1714, "Protect the Argo transport"

1715, "Command, this is the Aquitaine. Engines are back on line. Setting course for the Gamma Draconis jump node. ETA four minutes."

1716, "Transport will emerge from subspace momentarily."

1717, "Hull integrity is dropping. We must evacuate all non-essential personnel. Stand by to deploy escape pods."

1718, "The SCv Abaddon has emerged from subspace."

1719, "Command, this is Alpha wing. We are now in position. One wing of Mara fighters in range, designation Aries."

1720, "Negate the Maras, Alpha. Secure this area on the double."

1721, "Thank you for your assistance, Alpha wing. The Argo should be here in under five minutes."

1722, "Aquitaine here. That's the last of the escape pods. It's do or die for the rest of us."

1723, "All surviving escape pods have jumped out safely."

1724, "All escape pods have jumped out safely."

1725, "Alpha, this is the Aquitaine. You take care of the fighters, we'll worry about the Abaddon. Destroy its beam turrets if you get the opportunity."

1726, "We have nullified the Abaddon!"

1727, "This is the GTC Agrippa. We are now in position, Command."

1728, "Agrippa here! We're under attack! You need to deploy more fighters, Command!"

1729, "We're doing all we can, Agrippa. Hold your position until the Argo has docked."

1730, "Good work. Agrippa, we need to pull you out. Proceed immediately to the Gamma Draconis node."

1731, "Roger that, Command. Good luck, Aquitaine. Agrippa out."

1732, "Argo transport here. Now initiating docking sequence. We're almost there, Aquitaine."

1733, "The Argo is under attack! Alpha, cover that transport or we'll lose the Aquitaine!"

1734, "This is the Argo. We have secured our dock point. Materials are now being transferred to the Aquitaine."

1735, "We've lost the Argo! Repeat! We've lost the Argo!"

1736, "What's your status, Aquitaine?"

1737, "Command, we are 2,000 meters from the Gamma Draconis node. ETA one minute."

1738, "Repairs are 50% complete. Core module has been replaced. We are now running diagnostics."

1739, "Aquitaine here. Initiating jump drive sequence. See you in Gamma Draconis, Alpha. Thanks for your help."

1740, "Well done, Alpha. Return to base."

1741, "This is the Aquitaine. Hull integrity has fallen below critical! We need more fighters out here, or we're not going to make it, Command!"

1742, "We have lost the Aquitaine! All units return to base! Mission aborted!"

1743, "We have deployed reinforcements, Alpha. Stand by."

1744, "We've stabilized the engines, but we need more time here, Command."

1745, "Aquitaine here. Engines will be on line in two minutes."

1746, "Command, we're initiating drive core power-up sequence now. Give us 60 seconds."

; SM3-06.fs2

1747, "Exodus"

1748, "Leading the 70th Blue Lions, GTD Aquitaine, Alpha 1 escorts a convoy as it flees the Capella system."

1749, "70th Blue Lions

Welcome back to the $f Aquitaine$|. Because of your outstanding service to the Alliance, the GTVA has granted you command of your own elite fighter squadron, the $w 70th $w Blue $w Lions$|. This is quite an honor, pilot. You'll receive all your briefings directly from quarterdeck. 

As squadron leader of the $w Blue $w Lions, you will be granted the highest priority in ship and weapon selection, but choose your ordnance carefully. Review the techroom database if you have any questions."

1750, "The Shivan Armada

Nine $h Sathanas $h Juggernauts have now entered the $b Capella system, and Intelligence has sighted even more in the nebula, converging on the jump node to Terran-Vasudan space. 

We are on the threshold of a new apocalypse. Though the $h Juggernauts have not engaged our warships, they have set course for the $b Capella star. We can only speculate about their intentions, but this development cannot bode well for the Alliance."

1751, "Exodus

Allied Command is committed to evacuating all non-essential personnel. A contingency plan is in the works to hold the Shivans here, in $b Capella, and prevent the expansion of the Shivan incursion to other systems of the $y GTVA$|. 

The $w 70th $w Blue $w Lions will provide the fighter cover needed to get our convoys out of the system. Millions of lives are at stake here, pilot. And if we fail, all our worlds and systems will be in jeopardy."

1752, "Erinyes Fighter

The $y GTVA has just unveiled the newly developed $y Erinyes$|-class heavy assault fighter. With eight gun banks, you'll have sufficient firepower to make short work of enemy targets at close range.  The $y Erinyes can accommodate fire control for up to two different primary systems. 

You may need to allocate more power to weapons to fight effectively, so make adjustments as needed."

1753, "GTW UD-8 Kayser

You have also been issued the $y GTW $y UD-08 $y Kayser$|. For its limited OpEval period, only select units will be authorized to carry this weapon. The $y Kayser emits focused wavelets of subatomic particles that bombard the target, causing the wave function of the particles to collapse and emit intense zero-point energy microbursts. The $y Kayser is the product of our research into Shivan weapon technology."

1754, "GTM-11 Infyrno

Finally, we have received the new $y GTM-11 $y Infyrno, a wide-area fighter suppression warhead. To use the $y Infyrno, press your secondary trigger once to launch the missile, then press it again to detonate. A HUD indicator will display the distance of the warhead from your ship.  Upon detonation, the $y Infyrno releases multiple submunitions which themselves contain ultra-high explosive charges."

1755, "As we speak, convoys of transports, freighters, and medical ships are heading for the jump nodes to $b Vega and $b Epsilon $b Pegasi$|. The evacuation of civilian personnel proceeds on schedule, but the enemy offensive has intensified. We have blockaded the $b Gamma $b Draconis node, though Shivan forces are swarming into the system."

1756, "The $w 53rd will relieve the $w 309th at the $b Gamma $b Draconis node, and we'll deploy the $w 19th to hold down the fort at $f 3rd $f Fleet $f Headquarters as we evacuate non-essential personnel. Command needs a closer look at the $h Juggernauts, so we'll be sending in the $w 91st$|. The $w 70th $w Blue $w Lions will be sortied to the $b Epsilon $b Pegasi node."

1757, "$w Blue $w Lions, your mission is to escort a four-ship convoy to $b Epsilon $b Pegasi$|. The group consists of civilian transports $f Lambda $f 1 and $f 2, $f GTFr $f Sulla, and the medical ship $f GTM $f Vesalius$|. All have minimal armaments and vulnerable hull plating. $f GVCv $f Nebtuu leads the escort."

1758, "At 1415 hours, the Shivan corvette $h Abraxis and a wing of $h Manticore fighters attacked the convoy. The $f Nebtuu called for assistance, so you're going in. $f Theta wing will stand by to reinforce your position. Call them in at your discretion. Good luck, pilots. The people of $b Capella are counting on you."

1759, "Do not jump out until ordered to do so. You should not be making this mistake at this stage of your career."

1760, "Excellent work, pilot. Your first sortie as leader of the 70th Blue Lions proved you are just the officer to lead this outfit. The Shivans launched a savage attack, but you and your squadron held them off. Because of your tactical leadership, the entire convoy safely reached Epsilon Pegasi. 
"

1761, "The Shivans launched a massive offensive against all our outbound convoys. The death toll has escalated into the hundred of thousands. We do not have the resources to defend every ship escaping this system. Even your elite 70th Blue Lions failed to complete all mission objectives."

1762, "Both Lambda transports perished in the Shivan attack. Thousands of civilians were lost."

1763, "Both Lambda transports reached Epsilon Pegasi. Your efforts saved thousands of lives. "

1764, "One of the Lambda transports reached the jump node. Half the civilians perished in the Shivan attack."

1765, "Relief workers in Vega and Epsilon Pegasi report a shortage of vital provisions and medical supplies. The loss of the Sulla will only complicate matters."

1766, "We managed to save the GTFr Sulla. The provisions it carried will help alleviate the supply shortages in Epsilon Pegasi."

1767, "The destruction of the GTM Vesalius is a tragedy. With the casualties the Shivans have inflicted in Capella, every medical vessel is vital to our efforts."

1768, "The GTM Vesalius arrived in Epsilon Pegasi. The medical vessel will play a crucial role in handling the influx of refugees from Capella."

1769, "Your squadron eliminated all hostile targets. If we are to halt the Shivan advance, every effort must be made to diminish the enemy force."

1770, "We need to deploy your unit to 3rd Fleet Headquarters pronto. Assemble your squadron in the ready room."

1771, "For demonstrating exceptional leadership under fire, you are hereby awarded the Meritorious Unit Commendation."

1772, "Troops"

1773, "Protect Convoy"

1774, "Destroy Gibborim Beams"

1775, "Escort Lambda 1 and Lambda 2 to the Epsilon Pegasi node"

1776, "Destroy all hostile targets"

1777, "Protect the medical ship Vesalius"

1778, "Protect the cargo ship Sulla"

1779, "We have destroyed the Abraxis, but the Shivans will not relent!"

1780, "Maintain your escort of the transports. The 70th Blue Lions are here to assist."

1781, "Nahema bombers inbound, designation Scorpio. Intercept that wing, Alpha!"

1782, "We die for nothing if we do not win the day. Avenge us! "

1783, "We have destroyed the Gibborim! Well done, pilots. Resume your escort."

1784, "Good work, Alpha. Return to base."

1785, "The convoy has entered the jump node. Job well done, Alpha! Secure the area and return to base."

1786, "Seraphim bombers with fighter escort have jumped in. Defend those transports, Alpha."

1787, "Alpha, you're falling behind the convoy. Hit your burners to catch up."

1788, "Stay close to the convoy, Alpha. Get them safely to the node!"

1789, "Alpha, you're too far from the convoy!"

1790, "Alpha 1, your job is to protect the convoy. Resume your escort on the double."

1791, "Alpha, we need you by the convoy! Don't let the Shivans lure you away!"

1792, "Alpha wing, you have your orders. Prioritize enemy bombers!"

1793, "The Gibborim has emerged from subspace! Take out its turrets before they rip through the convoy!"

1794, "Lambda 1 here. Hull has sustained heavy damage. Requesting fighter protection."

1795, "This is Lambda 1. Hull integrity now below critical! Hundreds will die if you don't get us out of here!"

1796, "Lambda 2 requesting fighter cover! We can't take much more of this!"

1797, "This is Lambda 2. We're gonna die out here, Command!"

1798, "This is the GTM Vesalius. The Shivans pounded our hull. We need more fighter cover!"

1799, "Vesalius here. Hull breach imminent. Our situation is dire, Command!"

1800, "Command, this is the Sulla. We don't have the firepower to repel this attack!"

1801, "Command, we need more fighters! We're not going to survive this engagement!"

1802, "The Sulla is down! Stay focused, Alpha. We cannot afford any more losses!"

1803, "We've lost Lambda 2! They're slaughtering us out there!"

1804, "Lambda 1! Come in, Lambda 1! We've lost your signal! "

1805, "The GTM Vesalius has been destroyed. All personnel on board were lost."

1806, "Alpha, the Nebtuu is gone. All allied warships are currently engaged. You're on your own out there."

1807, "The Shivans wiped out our entire convoy. Return to base, Alpha."

1808, "The Sulla has engaged its jump drives and is now en route for Epsilon Pegasi."

1809, "The civilians are now all accounted for. 50% survived the engagement. "

1810, "The first transport has reached Epsilon Pegasi. "

1811, "The GTM Vesalius has entered the jump node."

